Wavelength,Intensity0
363.3412,1056
363.37762,1064
363.41404,1064
363.45046,1064
363.48688,1060
363.5233,1068
363.55972,1054
363.59614,1066
363.63256,1062
363.66898,1062
363.7054,1056
363.74182,1060
363.77824,1060
363.81466,1050
363.85108,1064
363.8875,1068
363.92392,1058
363.96034,1050
363.99676,1056
364.03318,1056
364.0696,1056
364.10602,1066
364.14244,1046
364.17886,1054
364.21528,1062
364.2517,1054
364.28812,1064
364.32454,1052
364.36096,1052
364.39738,1062
364.4338,1056
364.47022,1062
364.50664,1052
364.54306,1060
364.57948,1050
364.6159,1060
364.65232,1062
364.68874,1064
364.72516,1062
364.76158,1050
364.798,1050
364.83442,1056
364.87084,1064
364.90726,1062
364.94368,1064
364.9801,1068
365.01652,1058
365.05294,1072
365.08936,1056
365.12578,1048
365.1622,1056
365.19862,1054
365.23504,1060
365.27146,1064
365.30788,1052
365.3443,1054
365.38072,1054
365.41714,1066
365.45356,1056
365.48998,1052
365.5264,1060
365.56282,1060
365.59924,1054
365.63566,1054
365.67208,1068
365.7085,1052
365.74492,1058
365.78134,1066
365.81776,1054
365.85418,1062
365.8906,1052
365.92702,1066
365.96344,1060
365.99986,1050
366.03628,1056
366.0727,1048
366.10912,1056
366.14554,1062
366.18196,1050
366.21838,1048
366.2548,1052
366.29122,1060
366.32764,1066
366.36406,1066
366.40048,1078
366.4369,1060
366.47332,1048
366.50974,1062
366.54616,1050
366.58258,1062
366.619,1040
366.65542,1058
366.69184,1064
366.72826,1042
366.76468,1056
366.8011,1052
366.83752,1056
366.87394,1060
366.91036,1054
366.94678,1062
366.9832,1060
367.01962,1060
367.05604,1048
367.09246,1056
367.12888,1060
367.1653,1052
367.20172,1056
367.23814,1066
367.27456,1058
367.31098,1066
367.3474,1052
367.38382,1054
367.42024,1050
367.45666,1054
367.49308,1052
367.5295,1058
367.56592,1052
367.60234,1050
367.63876,1056
367.67518,1060
367.7116,1054
367.74802,1062
367.78444,1054
367.82086,1054
367.85728,1044
367.8937,1058
367.93012,1054
367.96654,1056
368.00296,1050
368.03938,1050
368.0758,1054
368.11222,1052
368.14864,1054
368.18506,1062
368.22148,1050
368.2579,1052
368.29432,1062
368.33074,1068
368.36716,1052
368.40358,1052
368.44,1060
368.47642,1066
368.51284,1052
368.54926,1058
368.58568,1068
368.6221,1060
368.65852,1058
368.69494,1046
368.73136,1056
368.76778,1052
368.8042,1054
368.84062,1056
368.87704,1048
368.91346,1058
368.94988,1068
368.9863,1054
369.02272,1056
369.05914,1052
369.09556,1054
369.13198,1054
369.1684,1058
369.20482,1062
369.24124,1064
369.27766,1054
369.31408,1050
369.3505,1052
369.38692,1052
369.42334,1058
369.45976,1056
369.49618,1062
369.5326,1052
369.56902,1054
369.60544,1056
369.64186,1062
369.67828,1056
369.7147,1056
369.75112,1058
369.78754,1058
369.82396,1060
369.86038,1056
369.8968,1058
369.93322,1046
369.96964,1056
370.00606,1050
370.04248,1058
370.0789,1066
370.11532,1046
370.15174,1044
370.18816,1050
370.22458,1054
370.261,1058
370.29742,1048
370.33384,1072
370.37026,1064
370.40668,1052
370.4431,1052
370.47952,1050
370.51594,1044
370.55236,1054
370.58878,1048
370.6252,1064
370.66162,1058
370.69804,1048
370.73446,1054
370.77088,1052
370.8073,1056
370.84372,1060
370.88014,1054
370.91656,1052
370.95298,1052
370.9894,1056
371.02582,1054
371.06224,1060
371.09866,1054
371.13508,1060
371.1715,1060
371.20792,1048
371.24434,1046
371.28076,1056
371.31718,1050
371.3536,1054
371.39002,1052
371.42644,1058
371.46286,1070
371.49928,1054
371.5357,1052
371.57212,1060
371.60854,1060
371.64496,1056
371.68138,1040
371.7178,1054
371.75422,1064
371.79064,1050
371.82706,1048
371.86348,1060
371.8999,1050
371.93632,1048
371.97274,1052
372.00916,1062
372.04558,1054
372.082,1048
372.11842,1050
372.15484,1058
372.19126,1058
372.22768,1052
372.2641,1068
372.30052,1048
372.33694,1056
372.37336,1050
372.40978,1054
372.4462,1044
372.48262,1044
372.51904,1050
372.55546,1058
372.59188,1052
372.6283,1050
372.66472,1050
372.70114,1058
372.73756,1056
372.77398,1060
372.8104,1046
372.84682,1056
372.88324,1048
372.91966,1058
372.95608,1048
372.9925,1056
373.02892,1056
373.06534,1058
373.10176,1052
373.13818,1048
373.1746,1052
373.21102,1050
373.24744,1052
373.28386,1062
373.32028,1050
373.3567,1052
373.39312,1050
373.42954,1056
373.46596,1046
373.50238,1058
373.5388,1060
373.57522,1044
373.61164,1052
373.64806,1060
373.68448,1058
373.7209,1056
373.75732,1050
373.79374,1048
373.83016,1052
373.86658,1048
373.903,1066
373.93942,1054
373.97584,1048
374.01226,1056
374.04868,1062
374.0851,1056
374.12152,1052
374.15916,1058
374.19558,1046
374.232,1054
374.26842,1054
374.30484,1056
374.34126,1056
374.37768,1054
374.4141,1046
374.45052,1054
374.48694,1048
374.52336,1050
374.55978,1058
374.5962,1046
374.63262,1048
374.66904,1066
374.70546,1046
374.74188,1060
374.7783,1056
374.81472,1048
374.85114,1050
374.88756,1042
374.92398,1082
374.9604,1050
374.99682,1050
375.03324,1052
375.06966,1058
375.10608,1060
375.1425,1050
375.17892,1054
375.21534,1048
375.25176,1058
375.28818,1070
375.3246,1058
375.36102,1054
375.39744,1050
375.43386,1054
375.47028,1048
375.5067,1046
375.54312,1052
375.57954,1046
375.61596,1052
375.65238,1058
375.6888,1052
375.72522,1054
375.76164,1054
375.79806,1042
375.83448,1054
375.8709,1058
375.90732,1042
375.94374,1044
375.98016,1046
376.01658,1056
376.053,1050
376.08942,1048
376.12584,1058
376.16226,1046
376.19868,1048
376.2351,1050
376.27152,1052
376.30794,1066
376.34436,1056
376.38078,1044
376.4172,1056
376.45362,1052
376.49004,1048
376.52646,1048
376.56288,1060
376.5993,1054
376.63572,1056
376.67214,1062
376.70856,1058
376.74498,1054
376.7814,1066
376.81782,1060
376.85424,1058
376.89066,1064
376.92708,1056
376.9635,1036
376.99992,1044
377.03634,1066
377.07276,1048
377.10918,1058
377.1456,1058
377.18202,1056
377.21844,1064
377.25486,1072
377.29128,1064
377.3277,1054
377.36412,1046
377.40054,1046
377.43696,1054
377.47338,1056
377.5098,1058
377.54622,1050
377.58264,1050
377.61906,1060
377.65548,1058
377.6919,1054
377.72832,1060
377.76474,1050
377.80116,1048
377.83758,1064
377.874,1062
377.91042,1052
377.94684,1050
377.98326,1054
378.01968,1066
378.0561,1056
378.09252,1046
378.12894,1040
378.16536,1058
378.20178,1054
378.2382,1048
378.27462,1062
378.31104,1060
378.34746,1056
378.38388,1052
378.4203,1058
378.45672,1074
378.49314,1060
378.52956,1060
378.56598,1048
378.6024,1060
378.63882,1050
378.67524,1054
378.71166,1056
378.74808,1050
378.7845,1050
378.82092,1054
378.85734,1052
378.89376,1052
378.93018,1054
378.9666,1066
379.00302,1060
379.03944,1066
379.07586,1064
379.11228,1060
379.1487,1058
379.18512,1056
379.22154,1066
379.25796,1050
379.29438,1044
379.3308,1062
379.36722,1048
379.40364,1048
379.44006,1054
379.47648,1050
379.5129,1070
379.54932,1058
379.58574,1062
379.62216,1060
379.65858,1048
379.695,1050
379.73142,1054
379.76784,1052
379.80426,1068
379.84068,1042
379.8771,1062
379.91352,1052
379.94994,1064
379.98636,1060
380.02278,1060
380.0592,1050
380.09562,1066
380.13204,1064
380.16846,1070
380.20488,1052
380.2413,1060
380.27772,1058
380.31414,1056
380.35056,1064
380.38698,1054
380.4234,1060
380.45982,1058
380.49624,1048
380.53266,1046
380.56908,1050
380.6055,1062
380.64192,1072
380.67834,1064
380.71476,1070
380.75118,1054
380.7876,1044
380.82402,1052
380.86044,1060
380.89686,1056
380.93328,1056
380.9697,1044
381.00612,1054
381.04254,1042
381.07896,1070
381.11538,1056
381.1518,1062
381.18822,1066
381.22464,1052
381.26106,1056
381.29748,1054
381.3339,1054
381.37032,1064
381.40674,1054
381.44316,1060
381.47958,1070
381.516,1048
381.55242,1068
381.58884,1060
381.62526,1062
381.66168,1064
381.6981,1062
381.73452,1048
381.77094,1054
381.80736,1056
381.84378,1064
381.8802,1068
381.91662,1056
381.95304,1054
381.98946,1054
382.02588,1054
382.0623,1050
382.09872,1052
382.13514,1056
382.17156,1056
382.20798,1056
382.2444,1058
382.28082,1054
382.31724,1052
382.35366,1062
382.39008,1068
382.4265,1050
382.46292,1062
382.49934,1054
382.53576,1062
382.57218,1058
382.6086,1070
382.64502,1064
382.68144,1068
382.71786,1056
382.75428,1052
382.7907,1060
382.82712,1060
382.86354,1058
382.89996,1058
382.93638,1066
382.9728,1056
383.00922,1048
383.04564,1056
383.08206,1060
383.11848,1062
383.1549,1056
383.19132,1064
383.22774,1060
383.26416,1052
383.30058,1058
383.337,1054
383.37342,1058
383.40984,1058
383.44626,1060
383.48268,1054
383.5191,1056
383.55552,1054
383.59194,1058
383.62836,1064
383.66478,1054
383.7012,1068
383.73762,1054
383.77404,1056
383.81046,1052
383.84688,1044
383.8833,1052
383.91972,1064
383.95614,1046
383.99256,1058
384.02898,1056
384.0654,1056
384.10182,1076
384.13824,1060
384.17466,1046
384.21108,1054
384.2475,1046
384.28392,1064
384.32034,1060
384.35676,1060
384.39318,1056
384.4296,1058
384.46602,1056
384.50244,1048
384.53886,1060
384.57528,1060
384.6117,1060
384.64812,1062
384.68454,1066
384.72096,1054
384.75738,1058
384.7938,1072
384.83022,1062
384.86664,1072
384.90306,1072
384.93948,1062
384.9759,1050
385.01232,1060
385.04874,1048
385.08516,1056
385.12158,1062
385.158,1056
385.19442,1056
385.23084,1060
385.26726,1052
385.30368,1064
385.3401,1060
385.37652,1046
385.41294,1060
385.44936,1050
385.48578,1060
385.5222,1066
385.55862,1056
385.59504,1062
385.63146,1070
385.66788,1052
385.7043,1060
385.74072,1068
385.77714,1058
385.81356,1058
385.84998,1062
385.8864,1058
385.92282,1056
385.95924,1064
385.99566,1062
386.03208,1060
386.0685,1060
386.10492,1052
386.14134,1062
386.17776,1060
386.21418,1058
386.2506,1056
386.28702,1066
386.32344,1056
386.35986,1052
386.39628,1054
386.4327,1062
386.46912,1064
386.50554,1066
386.54196,1054
386.57838,1056
386.6148,1060
386.65122,1058
386.68764,1056
386.72406,1052
386.76048,1064
386.7969,1062
386.83332,1064
386.86974,1050
386.90616,1064
386.94258,1060
386.979,1062
387.01542,1066
387.05184,1064
387.08826,1056
387.12468,1054
387.1611,1064
387.19752,1052
387.23394,1060
387.27036,1058
387.30678,1058
387.3432,1056
387.37962,1062
387.41604,1062
387.45246,1060
387.48888,1060
387.5253,1054
387.56172,1058
387.59814,1056
387.63456,1066
387.67098,1058
387.7074,1062
387.74382,1068
387.78024,1054
387.81666,1050
387.85308,1066
387.8895,1058
387.92592,1056
387.96234,1066
387.99876,1062
388.03518,1064
388.0716,1050
388.10802,1052
388.14444,1054
388.18086,1056
388.21728,1064
388.2537,1072
388.29012,1068
388.32654,1050
388.36296,1054
388.39938,1058
388.4358,1054
388.47222,1044
388.50864,1078
388.54506,1054
388.58148,1066
388.6179,1070
388.65432,1052
388.69074,1054
388.72716,1050
388.76358,1058
388.8,1054
388.83642,1052
388.87284,1056
388.90926,1068
388.94568,1062
388.9821,1054
389.01852,1066
389.05494,1056
389.09136,1066
389.12778,1050
389.1642,1052
389.20062,1062
389.23704,1058
389.27346,1052
389.30988,1060
389.3463,1068
389.38272,1060
389.41914,1066
389.45556,1048
389.49198,1056
389.5284,1062
389.56482,1066
389.60124,1064
389.63766,1060
389.67408,1068
389.7105,1058
389.74692,1058
389.78334,1056
389.81976,1060
389.85618,1066
389.8926,1068
389.92902,1062
389.96544,1056
390.00186,1058
390.03828,1058
390.0747,1078
390.11112,1062
390.14754,1060
390.18396,1062
390.22038,1058
390.2568,1060
390.29322,1050
390.32964,1056
390.36606,1056
390.40248,1070
390.4389,1060
390.47532,1070
390.51174,1048
390.54816,1068
390.58458,1066
390.621,1062
390.65742,1066
390.69384,1056
390.73026,1056
390.76668,1068
390.8031,1060
390.83952,1054
390.87594,1058
390.91236,1068
390.94878,1064
390.9852,1058
391.02162,1054
391.05804,1060
391.09446,1068
391.13088,1056
391.1673,1072
391.20372,1050
391.24014,1058
391.27656,1070
391.31298,1052
391.3494,1052
391.38582,1064
391.42224,1056
391.45866,1066
391.49508,1076
391.5315,1058
391.56792,1066
391.60434,1064
391.64076,1056
391.67718,1066
391.7136,1064
391.75002,1054
391.78644,1072
391.82286,1056
391.85928,1056
391.8957,1054
391.93212,1064
391.96854,1060
392.00496,1062
392.04138,1052
392.0778,1062
392.11422,1066
392.15064,1070
392.18706,1066
392.22348,1058
392.2599,1072
392.29632,1068
392.33274,1056
392.36916,1058
392.40558,1060
392.442,1066
392.47842,1070
392.51484,1058
392.55126,1062
392.58768,1060
392.6241,1056
392.66052,1054
392.69694,1062
392.73336,1058
392.76978,1062
392.8062,1062
392.84262,1052
392.87904,1058
392.91546,1058
392.95188,1056
392.9883,1056
393.02472,1068
393.06114,1066
393.09756,1056
393.13398,1064
393.1704,1050
393.20682,1056
393.24324,1048
393.27966,1062
393.31608,1062
393.3525,1072
393.38892,1056
393.42534,1056
393.46176,1060
393.49818,1064
393.5346,1054
393.57102,1048
393.60744,1064
393.64386,1064
393.68028,1058
393.7167,1058
393.75312,1056
393.78954,1056
393.82596,1052
393.86238,1068
393.8988,1070
393.93522,1056
393.97164,1066
394.00806,1064
394.04448,1066
394.0809,1068
394.11732,1060
394.15374,1062
394.19016,1068
394.22658,1062
394.263,1070
394.29942,1056
394.33584,1050
394.37226,1066
394.40868,1070
394.4451,1058
394.48152,1068
394.51794,1066
394.55436,1064
394.59078,1052
394.6272,1060
394.66362,1076
394.70004,1064
394.73646,1054
394.77288,1058
394.8093,1062
394.84572,1054
394.88214,1066
394.91856,1062
394.95498,1056
394.9914,1050
395.02782,1074
395.06424,1062
395.10066,1060
395.13708,1066
395.1735,1058
395.20992,1064
395.24634,1076
395.28276,1060
395.31918,1068
395.3556,1052
395.39202,1060
395.42844,1060
395.46486,1052
395.50128,1058
395.5377,1068
395.57412,1064
395.61054,1064
395.64696,1046
395.68338,1062
395.7198,1052
395.75622,1056
395.79264,1056
395.82906,1050
395.86548,1054
395.9019,1054
395.93832,1068
395.97474,1070
396.01116,1064
396.04758,1066
396.084,1062
396.12042,1058
396.15684,1068
396.19326,1066
396.22968,1054
396.2661,1066
396.30252,1052
396.33894,1064
396.37536,1058
396.41178,1060
396.4482,1058
396.48462,1056
396.52104,1062
396.55746,1056
396.59388,1062
396.6303,1056
396.66672,1060
396.70314,1056
396.73956,1058
396.77598,1060
396.8124,1054
396.84882,1062
396.88524,1064
396.92166,1062
396.95808,1068
396.9945,1062
397.03092,1068
397.06734,1056
397.10376,1066
397.14018,1074
397.1766,1064
397.21302,1056
397.24944,1058
397.28586,1068
397.32228,1052
397.3587,1066
397.39512,1056
397.43154,1064
397.46796,1058
397.50438,1060
397.5408,1058
397.57722,1062
397.61364,1070
397.65006,1058
397.68648,1064
397.7229,1060
397.75932,1056
397.79574,1058
397.83216,1066
397.86858,1062
397.905,1052
397.94142,1056
397.97784,1058
398.01426,1064
398.05068,1056
398.0871,1058
398.12352,1064
398.15994,1072
398.19636,1068
398.23278,1054
398.2692,1060
398.30562,1060
398.34204,1058
398.37846,1066
398.41488,1058
398.4513,1068
398.48772,1070
398.52414,1056
398.56056,1054
398.59698,1066
398.6334,1056
398.66982,1052
398.70624,1054
398.74266,1060
398.77908,1062
398.8155,1068
398.85192,1062
398.88834,1062
398.92476,1050
398.96118,1070
398.9976,1060
399.03402,1056
399.07044,1056
399.10686,1054
399.14328,1056
399.1797,1064
399.21612,1082
399.25254,1062
399.28896,1070
399.32538,1054
399.3618,1056
399.39822,1060
399.43464,1066
399.47106,1066
399.50748,1050
399.5439,1058
399.58032,1062
399.61674,1062
399.65316,1062
399.68958,1054
399.726,1052
399.76242,1060
399.79884,1064
399.83526,1068
399.87168,1056
399.9081,1056
399.94452,1072
399.98094,1050
400.01736,1058
400.05378,1058
400.0902,1052
400.12662,1066
400.16304,1052
400.19946,1068
400.23588,1058
400.2723,1064
400.30872,1060
400.34514,1064
400.38156,1058
400.41798,1050
400.4544,1058
400.49082,1054
400.52724,1068
400.56366,1042
400.60008,1050
400.6365,1062
400.67292,1070
400.70934,1058
400.74576,1058
400.78218,1048
400.8186,1058
400.85502,1050
400.89144,1060
400.92786,1060
400.96428,1052
401.0007,1052
401.03712,1062
401.07354,1050
401.10996,1064
401.14638,1056
401.1828,1064
401.21922,1056
401.25564,1056
401.29206,1056
401.32848,1070
401.3649,1058
401.40132,1060
401.43774,1056
401.47416,1062
401.51058,1058
401.547,1052
401.58342,1070
401.61984,1056
401.65626,1050
401.69268,1052
401.7291,1050
401.76552,1066
401.80194,1050
401.83836,1058
401.87478,1056
401.9112,1064
401.94762,1064
401.98404,1054
402.02046,1042
402.05688,1056
402.0933,1054
402.12972,1054
402.16614,1056
402.20256,1060
402.23898,1068
402.2754,1062
402.31182,1056
402.34824,1084
402.38466,1070
402.42108,1062
402.4575,1060
402.49392,1066
402.53034,1052
402.56676,1062
402.60318,1062
402.6396,1052
402.67602,1046
402.71244,1058
402.74886,1066
402.78528,1066
402.8217,1060
402.85812,1064
402.89454,1048
402.93096,1058
402.96738,1062
403.0038,1066
403.04022,1068
403.07664,1060
403.11306,1062
403.14948,1062
403.1859,1064
403.22232,1058
403.25874,1054
403.29516,1058
403.33158,1058
403.368,1048
403.40442,1058
403.44084,1048
403.47726,1064
403.51368,1050
403.5501,1052
403.58652,1072
403.62294,1072
403.65936,1062
403.69578,1066
403.7322,1060
403.76862,1060
403.80504,1048
403.84146,1062
403.87788,1066
403.9143,1048
403.95072,1060
403.98714,1054
404.02356,1056
404.05998,1054
404.0964,1056
404.13282,1062
404.16924,1058
404.20566,1054
404.24208,1058
404.2785,1050
404.31492,1060
404.35134,1062
404.38776,1060
404.42418,1054
404.4606,1052
404.49702,1050
404.53344,1046
404.56986,1050
404.60628,1056
404.6427,1058
404.67912,1056
404.71554,1058
404.75196,1058
404.78838,1058
404.8248,1056
404.86122,1062
404.89764,1056
404.93406,1064
404.97048,1052
405.0069,1050
405.04332,1042
405.07974,1058
405.11616,1056
405.15258,1056
405.189,1056
405.22542,1058
405.26184,1054
405.29826,1050
405.33468,1046
405.3711,1054
405.40752,1064
405.44394,1066
405.48036,1060
405.51678,1060
405.5532,1066
405.58962,1062
405.62604,1050
405.66246,1058
405.69888,1048
405.7353,1056
405.77172,1060
405.80814,1054
405.84456,1056
405.88098,1066
405.9174,1060
405.95382,1052
405.99024,1056
406.02666,1050
406.06308,1052
406.0995,1042
406.13592,1060
406.17234,1056
406.20876,1050
406.24518,1056
406.2816,1054
406.31802,1048
406.35444,1054
406.39086,1050
406.42728,1062
406.4637,1064
406.50012,1062
406.53654,1058
406.57296,1058
406.60938,1058
406.6458,1048
406.68222,1050
406.71864,1060
406.75506,1050
406.79148,1054
406.8279,1060
406.86432,1054
406.90074,1052
406.93716,1054
406.97358,1058
407.01,1044
407.04642,1048
407.08284,1042
407.11926,1064
407.15568,1058
407.1921,1056
407.22852,1056
407.26494,1048
407.30136,1048
407.33778,1064
407.3742,1062
407.41062,1056
407.44704,1056
407.48346,1058
407.51988,1048
407.5563,1052
407.59272,1054
407.62914,1070
407.66556,1068
407.70198,1054
407.7384,1056
407.77482,1048
407.81124,1054
407.84766,1062
407.88408,1046
407.9205,1046
407.95692,1054
407.99334,1038
408.02976,1066
408.06618,1052
408.1026,1052
408.13902,1054
408.17544,1062
408.21186,1050
408.24828,1056
408.2847,1058
408.32112,1052
408.35754,1046
408.39396,1052
408.43038,1058
408.4668,1056
408.50322,1060
408.53964,1046
408.57606,1056
408.61248,1054
408.6489,1058
408.68532,1054
408.72174,1050
408.75816,1062
408.79458,1050
408.831,1048
408.86742,1052
408.90384,1058
408.94026,1052
408.97668,1052
409.0131,1060
409.04952,1066
409.08594,1056
409.12236,1052
409.15878,1054
409.1952,1044
409.23162,1058
409.26804,1060
409.30446,1054
409.34088,1052
409.3773,1046
409.41372,1060
409.45014,1052
409.48656,1054
409.52298,1068
409.5594,1054
409.59582,1054
409.63224,1050
409.66866,1042
409.70508,1054
409.7415,1058
409.77792,1048
409.81434,1054
409.85076,1056
409.88718,1050
409.9236,1050
409.96002,1060
409.99644,1054
410.03286,1048
410.06928,1044
410.1057,1044
410.14212,1048
410.17854,1048
410.21496,1056
410.25138,1046
410.2878,1054
410.32422,1038
410.36064,1052
410.39706,1060
410.43348,1054
410.4699,1060
410.50632,1058
410.54274,1054
410.57916,1050
410.61558,1054
410.652,1050
410.68842,1058
410.72484,1044
410.76126,1056
410.79768,1046
410.8341,1056
410.87052,1044
410.90694,1062
410.94336,1052
410.97978,1048
411.0162,1050
411.05262,1048
411.08904,1050
411.12546,1056
411.16188,1054
411.1983,1046
411.23472,1048
411.27114,1048
411.30756,1062
411.34398,1050
411.3804,1052
411.41682,1054
411.45176,1048
411.48818,1046
411.5246,1048
411.56102,1054
411.59744,1058
411.63386,1052
411.67028,1056
411.7067,1048
411.74312,1058
411.77954,1046
411.81596,1058
411.85238,1056
411.8888,1050
411.92522,1052
411.96164,1058
411.99806,1052
412.03448,1050
412.0709,1044
412.10732,1058
412.14374,1052
412.18016,1058
412.21658,1068
412.253,1048
412.28942,1066
412.32584,1044
412.36226,1052
412.39868,1060
412.4351,1048
412.47152,1056
412.50794,1054
412.54436,1054
412.58078,1060
412.6172,1052
412.65362,1058
412.69004,1056
412.72646,1050
412.76288,1052
412.7993,1046
412.83572,1056
412.87214,1048
412.90856,1048
412.94498,1054
412.9814,1044
413.01782,1056
413.05424,1052
413.09066,1058
413.12708,1052
413.1635,1050
413.19992,1058
413.23634,1046
413.27276,1052
413.30918,1040
413.3456,1056
413.38202,1056
413.41844,1044
413.45486,1056
413.49128,1056
413.5277,1056
413.56412,1062
413.60054,1052
413.63696,1052
413.67338,1058
413.7098,1062
413.74622,1058
413.78264,1050
413.81906,1062
413.85548,1052
413.8919,1064
413.92832,1056
413.96474,1054
414.00116,1060
414.03758,1050
414.074,1052
414.11042,1048
414.14684,1056
414.18326,1060
414.21968,1060
414.2561,1048
414.29252,1056
414.32894,1066
414.36536,1050
414.40178,1044
414.4382,1066
414.47462,1044
414.51104,1070
414.54746,1052
414.58388,1046
414.6203,1050
414.65672,1056
414.69314,1044
414.72956,1062
414.76598,1060
414.8024,1056
414.83882,1054
414.87524,1052
414.91166,1052
414.94808,1058
414.9845,1058
415.02092,1056
415.05734,1050
415.09376,1048
415.13018,1052
415.1666,1064
415.20302,1056
415.23944,1054
415.27586,1050
415.31228,1052
415.3487,1052
415.38512,1054
415.42154,1050
415.45796,1058
415.49438,1052
415.5308,1058
415.56722,1058
415.60364,1048
415.64006,1054
415.67648,1054
415.7129,1058
415.74932,1066
415.78574,1054
415.82216,1054
415.85858,1052
415.895,1064
415.93142,1056
415.96784,1058
416.00426,1062
416.04068,1060
416.0771,1054
416.11352,1050
416.14994,1054
416.18636,1050
416.22278,1050
416.2592,1064
416.29562,1056
416.33204,1058
416.36846,1064
416.40488,1056
416.4413,1044
416.47772,1046
416.51414,1058
416.55056,1060
416.58698,1056
416.6234,1056
416.65982,1062
416.69624,1060
416.73266,1060
416.76908,1058
416.8055,1062
416.84192,1052
416.87834,1056
416.91476,1054
416.95118,1050
416.9876,1050
417.02402,1054
417.06044,1066
417.09686,1052
417.13328,1054
417.1697,1064
417.20612,1060
417.24254,1062
417.27896,1058
417.31538,1044
417.3518,1058
417.38822,1068
417.42464,1056
417.46106,1054
417.49748,1054
417.5339,1052
417.57032,1042
417.60674,1062
417.64316,1060
417.67958,1056
417.716,1050
417.75242,1044
417.78884,1064
417.82526,1052
417.86168,1054
417.8981,1066
417.93452,1054
417.97094,1066
418.00736,1054
418.04378,1058
418.0802,1062
418.11662,1058
418.15304,1066
418.18946,1050
418.22588,1062
418.2623,1054
418.29872,1056
418.33514,1060
418.37156,1056
418.40798,1060
418.4444,1054
418.48082,1056
418.51724,1052
418.55366,1058
418.59008,1050
418.6265,1056
418.66292,1056
418.69934,1054
418.73576,1052
418.77218,1058
418.8086,1060
418.84502,1066
418.88144,1052
418.91786,1052
418.95428,1062
418.9907,1056
419.02712,1070
419.06354,1062
419.09996,1058
419.13638,1064
419.1728,1064
419.20922,1052
419.24564,1052
419.28206,1052
419.31848,1052
419.3549,1056
419.39132,1062
419.42774,1060
419.46416,1060
419.50058,1056
419.537,1058
419.57342,1058
419.60984,1060
419.64626,1056
419.68268,1058
419.7191,1058
419.75552,1062
419.79194,1048
419.82836,1056
419.86478,1052
419.9012,1056
419.93762,1062
419.97404,1064
420.01046,1060
420.04688,1064
420.0833,1060
420.11972,1052
420.15614,1064
420.19256,1066
420.22898,1066
420.2654,1054
420.30182,1058
420.33824,1058
420.37466,1058
420.41108,1054
420.4475,1042
420.48392,1058
420.52034,1058
420.55676,1052
420.59318,1054
420.6296,1058
420.66602,1060
420.70244,1058
420.73886,1060
420.77528,1054
420.8117,1056
420.84812,1052
420.88454,1060
420.92096,1064
420.95738,1058
420.9938,1064
421.03022,1058
421.06664,1066
421.10306,1056
421.13948,1062
421.1759,1056
421.21232,1056
421.24874,1066
421.28516,1062
421.32158,1056
421.358,1050
421.39442,1056
421.43084,1048
421.46726,1056
421.50368,1060
421.5401,1072
421.57652,1062
421.61294,1064
421.64936,1062
421.68578,1062
421.7222,1056
421.75862,1068
421.79504,1070
421.83146,1040
421.86788,1062
421.9043,1062
421.94072,1072
421.97714,1052
422.01356,1056
422.04998,1054
422.0864,1058
422.12282,1064
422.15924,1062
422.19566,1064
422.23208,1058
422.2685,1048
422.30492,1060
422.34134,1066
422.37776,1056
422.41418,1056
422.4506,1058
422.48702,1056
422.52344,1064
422.55986,1058
422.59628,1052
422.6327,1054
422.66912,1056
422.70554,1056
422.74196,1058
422.77838,1062
422.8148,1060
422.85122,1042
422.88764,1052
422.92406,1064
422.96048,1064
422.9969,1054
423.03332,1062
423.06974,1060
423.10616,1058
423.14258,1058
423.179,1052
423.21542,1054
423.25184,1062
423.28826,1052
423.32468,1060
423.3611,1056
423.39752,1056
423.43394,1058
423.47036,1054
423.50678,1062
423.5432,1052
423.57962,1054
423.61604,1046
423.65246,1054
423.68888,1062
423.7253,1064
423.76172,1062
423.79814,1068
423.83456,1070
423.87098,1060
423.9074,1052
423.94382,1060
423.98024,1064
424.01666,1066
424.05308,1056
424.0895,1064
424.12592,1054
424.16234,1056
424.19876,1058
424.23518,1056
424.2716,1060
424.30802,1072
424.34444,1056
424.38086,1050
424.41728,1082
424.4537,1054
424.49012,1058
424.52654,1070
424.56296,1058
424.59938,1060
424.6358,1058
424.67222,1062
424.70864,1054
424.74506,1054
424.78148,1054
424.8179,1060
424.85432,1060
424.89074,1062
424.92716,1054
424.96358,1056
425,1058
425.03642,1066
425.07284,1048
425.10926,1058
425.14568,1082
425.1821,1050
425.21852,1052
425.25494,1072
425.29136,1050
425.32778,1074
425.3642,1070
425.40062,1066
425.43704,1056
425.47346,1060
425.50988,1064
425.5463,1072
425.58272,1064
425.61914,1062
425.65556,1070
425.69198,1058
425.7284,1066
425.76482,1068
425.80124,1062
425.83766,1052
425.87408,1064
425.9105,1064
425.94692,1060
425.98334,1060
426.01976,1044
426.05618,1058
426.0926,1066
426.12902,1064
426.16544,1056
426.20186,1058
426.23828,1076
426.2747,1058
426.31112,1064
426.34754,1062
426.38396,1068
426.42038,1058
426.4568,1058
426.49322,1058
426.52964,1062
426.56606,1054
426.60248,1066
426.6389,1058
426.67532,1060
426.71174,1064
426.74816,1054
426.78458,1058
426.821,1058
426.85742,1064
426.89384,1068
426.93026,1060
426.96668,1066
427.0031,1066
427.03952,1062
427.07594,1068
427.11236,1058
427.14878,1058
